date;nom_point;latitude;longitude;vitesse_reelle;vitesse_habituelle;bouchon_seconds;niveau traffic
2025-12-16 16:00:56;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;110;110;0;0
2025-12-16 16:00:56;Point C_1 _ Inser 2 vers D;50.430505;2.9621;80;107;18;0
2025-12-16 16:00:56;Point D_1 _ Sortie1 _ vers D;50.428886;2.979063;82;98;16;0
2025-12-16 16:00:57;Point E_1 _ Insertion- vers L;50.423737;3.022513;108;108;0;0
2025-12-16 16:00:57;Point F_1 _ Radar _ Douai;50.424005;3.020059;105;105;0;0
2025-12-16 16:00:57;Point G_1 _ Sortie Final _  vers D;50.388299;3.128845;104;104;0;0
2025-12-16 16:05:58;Point A_1 - Vrai Point Inser1 vers D ;50.431664;2.931068;110;110;0;0
2025-12-16 16:05:58;Point A_2 - Inser1 vers L  (Corrigé);50.43177;2.931005;68;111;48;0
2025-12-16 16:05:59;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;110;110;0;0
2025-12-16 16:05:59;Point C_1 _ Inser 2 vers D;50.430505;2.9621;67;108;32;0
2025-12-16 16:05:59;Point D_1 _ Sortie1 _ vers D;50.428886;2.979063;98;98;0;0
2025-12-16 16:06:00;Point E_1 _ Insertion- vers L;50.423737;3.022513;108;108;0;0
2025-12-16 16:06:00;Point F_1 _ Radar _ Douai;50.424005;3.020059;105;105;0;0
2025-12-16 16:06:01;Point G_1 _ Sortie Final _  vers D;50.388299;3.128845;104;104;0;0
2025-12-16 16:11:01;Point A_1 - Vrai Point Inser1 vers D ;50.431664;2.931068;110;110;0;0
2025-12-16 16:11:01;Point A_2 - Inser1 vers L  (Corrigé);50.43177;2.931005;78;110;31;0
2025-12-16 16:11:02;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;110;110;0;0
2025-12-16 16:11:02;Point C_1 _ Inser 2 vers D;50.430505;2.9621;44;108;76;1
2025-12-16 16:11:02;Point D_1 _ Sortie1 _ vers D;50.428886;2.979063;73;97;26;0
2025-12-16 16:11:03;Point E_1 _ Insertion- vers L;50.423737;3.022513;108;108;0;0
2025-12-16 16:11:03;Point F_1 _ Radar _ Douai;50.424005;3.020059;105;105;0;0
2025-12-16 16:11:04;Point G_1 _ Sortie Final _  vers D;50.388299;3.128845;104;104;0;0
2025-12-16 16:16:04;Point A_1 - Vrai Point Inser1 vers D ;50.431664;2.931068;110;110;0;0
2025-12-16 16:16:04;Point A_2 - Inser1 vers L  (Corrigé);50.43177;2.931005;78;112;33;0
2025-12-16 16:16:05;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;110;110;0;0
2025-12-16 16:16:05;Point C_1 _ Inser 2 vers D;50.430505;2.9621;71;108;27;0
2025-12-16 16:16:06;Point D_1 _ Sortie1 _ vers D;50.428886;2.979063;44;98;97;1
2025-12-16 16:16:06;Point E_1 _ Insertion- vers L;50.423737;3.022513;108;108;0;0
2025-12-16 16:16:06;Point F_1 _ Radar _ Douai;50.424005;3.020059;105;105;0;0
2025-12-16 16:16:07;Point G_1 _ Sortie Final _  vers D;50.388299;3.128845;104;104;0;0
2025-12-16 16:21:07;Point A_1 - Vrai Point Inser1 vers D ;50.431664;2.931068;110;110;0;0
2025-12-16 16:21:07;Point A_2 - Inser1 vers L  (Corrigé);50.43177;2.931005;78;111;32;0
2025-12-16 16:21:08;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;110;110;0;0
2025-12-16 16:21:08;Point C_1 _ Inser 2 vers D;50.430505;2.9621;66;109;34;0
2025-12-16 16:21:09;Point D_1 _ Sortie1 _ vers D;50.428886;2.979063;44;98;97;1
2025-12-16 16:21:09;Point E_1 _ Insertion- vers L;50.423737;3.022513;108;108;0;0
2025-12-16 16:21:09;Point F_1 _ Radar _ Douai;50.424005;3.020059;105;105;0;0
2025-12-16 16:21:10;Point G_1 _ Sortie Final _  vers D;50.388299;3.128845;104;104;0;0
2025-12-16 16:26:10;Point A_1 - Vrai Point Inser1 vers D ;50.431664;2.931068;110;110;0;0
2025-12-16 16:26:11;Point A_2 - Inser1 vers L  (Corrigé);50.43177;2.931005;112;112;0;0
2025-12-16 16:26:11;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;110;110;0;0
2025-12-16 16:26:11;Point C_1 _ Inser 2 vers D;50.430505;2.9621;77;107;21;0
2025-12-16 16:26:12;Point D_1 _ Sortie1 _ vers D;50.428886;2.979063;47;98;86;1
2025-12-16 16:26:12;Point E_1 _ Insertion- vers L;50.423737;3.022513;70;108;32;0
2025-12-16 16:26:13;Point F_1 _ Radar _ Douai;50.424005;3.020059;105;105;0;0
2025-12-16 16:26:13;Point G_1 _ Sortie Final _  vers D;50.388299;3.128845;104;104;0;0
2025-12-16 16:31:13;Point A_1 - Vrai Point Inser1 vers D ;50.431664;2.931068;110;110;0;0
2025-12-16 16:31:14;Point A_2 - Inser1 vers L  (Corrigé);50.43177;2.931005;112;112;0;0
2025-12-16 16:31:14;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;110;110;0;0
2025-12-16 16:31:15;Point C_1 _ Inser 2 vers D;50.430505;2.9621;70;108;28;0
2025-12-16 16:31:15;Point D_1 _ Sortie1 _ vers D;50.428886;2.979063;49;98;79;1
2025-12-16 16:31:15;Point E_1 _ Insertion- vers L;50.423737;3.022513;68;109;36;0
2025-12-16 16:31:16;Point F_1 _ Radar _ Douai;50.424005;3.020059;105;105;0;0
2025-12-16 16:31:16;Point G_1 _ Sortie Final _  vers D;50.388299;3.128845;104;104;0;0
2025-12-16 16:36:17;Point A_1 - Vrai Point Inser1 vers D ;50.431664;2.931068;110;110;0;0
2025-12-16 16:36:17;Point A_2 - Inser1 vers L  (Corrigé);50.43177;2.931005;112;112;0;0
2025-12-16 16:36:17;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;110;110;0;0
2025-12-16 16:36:18;Point C_1 _ Inser 2 vers D;50.430505;2.9621;76;108;22;0
2025-12-16 16:36:18;Point D_1 _ Sortie1 _ vers D;50.428886;2.979063;52;97;69;1
2025-12-16 16:36:19;Point E_1 _ Insertion- vers L;50.423737;3.022513;84;108;17;0
2025-12-16 16:36:19;Point F_1 _ Radar _ Douai;50.424005;3.020059;105;105;0;0
2025-12-16 16:36:19;Point G_1 _ Sortie Final _  vers D;50.388299;3.128845;104;104;0;0
2025-12-16 16:41:20;Point A_1 - Vrai Point Inser1 vers D ;50.431664;2.931068;110;110;0;0
2025-12-16 16:41:20;Point A_2 - Inser1 vers L  (Corrigé);50.43177;2.931005;112;112;0;0
2025-12-16 16:41:20;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;110;110;0;0
2025-12-16 16:41:21;Point C_1 _ Inser 2 vers D;50.430505;2.9621;75;107;23;0
2025-12-16 16:41:21;Point D_1 _ Sortie1 _ vers D;50.428886;2.979063;51;99;73;1
2025-12-16 16:41:22;Point E_1 _ Insertion- vers L;50.423737;3.022513;108;108;0;0
2025-12-16 16:41:22;Point F_1 _ Radar _ Douai;50.424005;3.020059;105;105;0;0
2025-12-16 16:41:22;Point G_1 _ Sortie Final _  vers D;50.388299;3.128845;104;104;0;0
2025-12-16 16:46:23;Point A_1 - Vrai Point Inser1 vers D ;50.431664;2.931068;110;110;0;0
2025-12-16 16:46:23;Point A_2 - Inser1 vers L  (Corrigé);50.43177;2.931005;112;112;0;0
2025-12-16 16:46:24;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;110;110;0;0
2025-12-16 16:46:24;Point C_1 _ Inser 2 vers D;50.430505;2.9621;64;108;36;0
2025-12-16 16:46:24;Point D_1 _ Sortie1 _ vers D;50.428886;2.979063;55;98;62;1
2025-12-16 16:46:25;Point E_1 _ Insertion- vers L;50.423737;3.022513;108;108;0;0
2025-12-16 16:46:25;Point F_1 _ Radar _ Douai;50.424005;3.020059;105;105;0;0
2025-12-16 16:46:26;Point G_1 _ Sortie Final _  vers D;50.388299;3.128845;104;104;0;0
2025-12-16 16:51:26;Point A_1 - Vrai Point Inser1 vers D ;50.431664;2.931068;110;110;0;0
2025-12-16 16:51:26;Point A_2 - Inser1 vers L  (Corrigé);50.43177;2.931005;112;112;0;0
2025-12-16 16:51:27;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;110;110;0;0
2025-12-16 16:51:27;Point C_1 _ Inser 2 vers D;50.430505;2.9621;73;108;25;0
2025-12-16 16:51:28;Point D_1 _ Sortie1 _ vers D;50.428886;2.979063;39;97;119;1
2025-12-16 16:51:28;Point E_1 _ Insertion- vers L;50.423737;3.022513;108;108;0;0
2025-12-16 16:51:28;Point F_1 _ Radar _ Douai;50.424005;3.020059;105;105;0;0
2025-12-16 16:51:29;Point G_1 _ Sortie Final _  vers D;50.388299;3.128845;104;104;0;0
2025-12-16 16:56:29;Point A_1 - Vrai Point Inser1 vers D ;50.431664;2.931068;110;110;0;0
2025-12-16 16:56:29;Point A_2 - Inser1 vers L  (Corrigé);50.43177;2.931005;112;112;0;0
2025-12-16 16:56:30;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;110;110;0;0
2025-12-16 16:56:30;Point C_1 _ Inser 2 vers D;50.430505;2.9621;70;108;28;0
2025-12-16 16:56:30;Point D_1 _ Sortie1 _ vers D;50.428886;2.979063;53;98;67;1
2025-12-16 16:56:31;Point E_1 _ Insertion- vers L;50.423737;3.022513;108;108;0;0
2025-12-16 16:56:31;Point F_1 _ Radar _ Douai;50.424005;3.020059;105;105;0;0
2025-12-16 16:56:32;Point G_1 _ Sortie Final _  vers D;50.388299;3.128845;104;104;0;0
2025-12-16 17:01:32;Point A_1 - Vrai Point Inser1 vers D ;50.431664;2.931068;110;110;0;0
2025-12-16 17:01:32;Point A_2 - Inser1 vers L  (Corrigé);50.43177;2.931005;112;112;0;0
2025-12-16 17:01:33;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;110;110;0;0
2025-12-16 17:01:33;Point C_1 _ Inser 2 vers D;50.430505;2.9621;74;108;24;0
2025-12-16 17:01:34;Point D_1 _ Sortie1 _ vers D;50.428886;2.979063;59;98;53;0
2025-12-16 17:01:34;Point E_1 _ Insertion- vers L;50.423737;3.022513;77;108;24;0
2025-12-16 17:01:34;Point F_1 _ Radar _ Douai;50.424005;3.020059;105;105;0;0
2025-12-16 17:01:35;Point G_1 _ Sortie Final _  vers D;50.388299;3.128845;104;104;0;0
2025-12-16 17:06:35;Point A_1 - Vrai Point Inser1 vers D ;50.431664;2.931068;110;110;0;0
2025-12-16 17:06:35;Point A_2 - Inser1 vers L  (Corrigé);50.43177;2.931005;112;112;0;0
2025-12-16 17:06:36;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;110;110;0;0
2025-12-16 17:06:36;Point C_1 _ Inser 2 vers D;50.430505;2.9621;74;108;24;0
2025-12-16 17:06:37;Point D_1 _ Sortie1 _ vers D;50.428886;2.979063;63;98;44;0
2025-12-16 17:06:37;Point E_1 _ Insertion- vers L;50.423737;3.022513;61;108;46;0
2025-12-16 17:06:37;Point F_1 _ Radar _ Douai;50.424005;3.020059;105;105;0;0
2025-12-16 17:06:38;Point G_1 _ Sortie Final _  vers D;50.388299;3.128845;104;104;0;0
2025-12-16 17:11:38;Point A_1 - Vrai Point Inser1 vers D ;50.431664;2.931068;110;110;0;0
2025-12-16 17:11:38;Point A_2 - Inser1 vers L  (Corrigé);50.43177;2.931005;112;112;0;0
2025-12-16 17:11:39;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;110;110;0;0
2025-12-16 17:11:39;Point C_1 _ Inser 2 vers D;50.430505;2.9621;109;109;0;0
2025-12-16 17:11:39;Point D_1 _ Sortie1 _ vers D;50.428886;2.979063;74;97;25;0
2025-12-16 17:11:40;Point E_1 _ Insertion- vers L;50.423737;3.022513;61;109;47;0
2025-12-16 17:11:40;Point F_1 _ Radar _ Douai;50.424005;3.020059;105;105;0;0
2025-12-16 17:11:40;Point G_1 _ Sortie Final _  vers D;50.388299;3.128845;104;104;0;0
2025-12-16 17:16:41;Point A_1 - Vrai Point Inser1 vers D ;50.431664;2.931068;82;108;23;0
2025-12-16 17:16:41;Point A_2 - Inser1 vers L  (Corrigé);50.43177;2.931005;44;112;116;1
2025-12-16 17:16:41;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;82;108;23;0
2025-12-16 17:16:41;Point C_1 _ Inser 2 vers D;50.430505;2.9621;109;109;0;0
2025-12-16 17:16:42;Point D_1 _ Sortie1 _ vers D;50.428886;2.979063;71;98;30;0
2025-12-16 17:16:42;Point E_1 _ Insertion- vers L;50.423737;3.022513;62;108;44;0
2025-12-16 17:16:42;Point F_1 _ Radar _ Douai;50.424005;3.020059;105;105;0;0
2025-12-16 17:16:43;Point G_1 _ Sortie Final _  vers D;50.388299;3.128845;104;104;0;0
2025-12-16 17:21:43;Point A_1 - Vrai Point Inser1 vers D ;50.431664;2.931068;57;109;68;1
2025-12-16 17:21:43;Point A_2 - Inser1 vers L  (Corrigé);50.43177;2.931005;54;111;79;1
2025-12-16 17:21:44;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;57;109;68;1
2025-12-16 17:21:44;Point C_1 _ Inser 2 vers D;50.430505;2.9621;60;108;42;0
2025-12-16 17:21:44;Point D_1 _ Sortie1 _ vers D;50.428886;2.979063;65;98;40;0
2025-12-16 17:21:44;Point E_1 _ Insertion- vers L;50.423737;3.022513;59;108;49;0
2025-12-16 17:21:45;Point F_1 _ Radar _ Douai;50.424005;3.020059;105;105;0;0
2025-12-16 17:21:45;Point G_1 _ Sortie Final _  vers D;50.388299;3.128845;104;104;0;0
2025-12-17 09:48:04;Point A_1 - Vrai Point Inser1 vers D ;50.431664;2.931068;110;110;0;0
2025-12-17 09:48:04;Point A_2 - Inser1 vers L  (Corrigé);50.43177;2.931005;112;112;0;0
2025-12-17 09:48:04;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;110;110;0;0
2025-12-17 09:48:04;Point C_1 _ Inser 2 vers D;50.430505;2.9621;109;109;0;0
2025-12-17 09:48:05;Point D_1 _ Sortie1 _ vers D;50.428886;2.979063;98;98;0;0
2025-12-17 09:48:05;Point E_1 _ Insertion- vers L;50.423737;3.022513;108;108;0;0
2025-12-17 09:48:05;Point F_1 _ Radar _ Douai;50.424005;3.020059;105;105;0;0
2025-12-17 09:48:05;Point G_1 _ Sortie Final _  vers D;50.388299;3.128845;104;104;0;0
2025-12-17 09:53:06;Point A_1 - Vrai Point Inser1 vers D ;50.431664;2.931068;110;110;0;0
2025-12-17 09:53:06;Point A_2 - Inser1 vers L  (Corrigé);50.43177;2.931005;112;112;0;0
2025-12-17 09:53:06;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;110;110;0;0
2025-12-17 09:53:07;Point C_1 _ Inser 2 vers D;50.430505;2.9621;109;109;0;0
2025-12-17 09:53:07;Point D_1 _ Sortie1 _ vers D;50.428886;2.979063;98;98;0;0
2025-12-17 09:53:07;Point E_1 _ Insertion- vers L;50.423737;3.022513;108;108;0;0
2025-12-17 09:53:08;Point F_1 _ Radar _ Douai;50.424005;3.020059;105;105;0;0
2025-12-17 09:53:08;Point G_1 _ Sortie Final _  vers D;50.388299;3.128845;104;104;0;0
2025-12-17 09:58:08;Point A_1 - Vrai Point Inser1 vers D ;50.431664;2.931068;110;110;0;0
2025-12-17 09:58:08;Point A_2 - Inser1 vers L  (Corrigé);50.43177;2.931005;112;112;0;0
2025-12-17 09:58:09;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;110;110;0;0
2025-12-17 09:58:09;Point C_1 _ Inser 2 vers D;50.430505;2.9621;109;109;0;0
2025-12-17 09:58:09;Point D_1 _ Sortie1 _ vers D;50.428886;2.979063;98;98;0;0
2025-12-17 09:58:10;Point E_1 _ Insertion- vers L;50.423737;3.022513;108;108;0;0
2025-12-17 09:58:10;Point F_1 _ Radar _ Douai;50.424005;3.020059;105;105;0;0
2025-12-17 09:58:10;Point G_1 _ Sortie Final _  vers D;50.388299;3.128845;104;104;0;0
2025-12-17 10:03:11;Point A_1 - Vrai Point Inser1 vers D ;50.431664;2.931068;110;110;0;0
2025-12-17 10:03:11;Point A_2 - Inser1 vers L  (Corrigé);50.43177;2.931005;112;112;0;0
2025-12-17 10:03:11;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;110;110;0;0
2025-12-17 10:03:11;Point C_1 _ Inser 2 vers D;50.430505;2.9621;109;109;0;0
2025-12-17 10:03:12;Point D_1 _ Sortie1 _ vers D;50.428886;2.979063;98;98;0;0
2025-12-17 10:03:12;Point E_1 _ Insertion- vers L;50.423737;3.022513;108;108;0;0
2025-12-17 10:03:12;Point F_1 _ Radar _ Douai;50.424005;3.020059;105;105;0;0
2025-12-17 10:03:12;Point G_1 _ Sortie Final _  vers D;50.388299;3.128845;104;104;0;0
2025-12-17 10:08:13;Point A_1 - Vrai Point Inser1 vers D ;50.431664;2.931068;110;110;0;0
2025-12-17 10:08:13;Point A_2 - Inser1 vers L  (Corrigé);50.43177;2.931005;112;112;0;0
2025-12-17 10:08:13;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;110;110;0;0
2025-12-17 10:08:14;Point C_1 _ Inser 2 vers D;50.430505;2.9621;109;109;0;0
2025-12-17 10:08:14;Point D_1 _ Sortie1 _ vers D;50.428886;2.979063;98;98;0;0
2025-12-17 10:08:14;Point E_1 _ Insertion- vers L;50.423737;3.022513;108;108;0;0
2025-12-17 10:08:15;Point F_1 _ Radar _ Douai;50.424005;3.020059;105;105;0;0
2025-12-17 10:08:15;Point G_1 _ Sortie Final _  vers D;50.388299;3.128845;104;104;0;0
2025-12-17 10:13:15;Point A_1 - Vrai Point Inser1 vers D ;50.431664;2.931068;110;110;0;0
2025-12-17 10:13:15;Point A_2 - Inser1 vers L  (Corrigé);50.43177;2.931005;112;112;0;0
2025-12-17 10:13:16;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;110;110;0;0
2025-12-17 10:13:16;Point C_1 _ Inser 2 vers D;50.430505;2.9621;109;109;0;0
2025-12-17 10:13:16;Point D_1 _ Sortie1 _ vers D;50.428886;2.979063;98;98;0;0
2025-12-17 10:13:17;Point E_1 _ Insertion- vers L;50.423737;3.022513;108;108;0;0
2025-12-17 10:13:17;Point F_1 _ Radar _ Douai;50.424005;3.020059;105;105;0;0
2025-12-17 10:13:17;Point G_1 _ Sortie Final _  vers D;50.388299;3.128845;104;104;0;0
2025-12-17 10:18:17;Point A_1 - Vrai Point Inser1 vers D ;50.431664;2.931068;110;110;0;0
2025-12-17 10:18:18;Point A_2 - Inser1 vers L  (Corrigé);50.43177;2.931005;112;112;0;0
2025-12-17 10:18:18;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;110;110;0;0
2025-12-17 10:18:18;Point C_1 _ Inser 2 vers D;50.430505;2.9621;109;109;0;0
2025-12-17 10:18:18;Point D_1 _ Sortie1 _ vers D;50.428886;2.979063;98;98;0;0
2025-12-17 10:18:19;Point E_1 _ Insertion- vers L;50.423737;3.022513;108;108;0;0
2025-12-17 10:18:19;Point F_1 _ Radar _ Douai;50.424005;3.020059;105;105;0;0
2025-12-17 10:18:19;Point G_1 _ Sortie Final _  vers D;50.388299;3.128845;104;104;0;0
2025-12-17 10:23:20;Point A_1 - Vrai Point Inser1 vers D ;50.431664;2.931068;110;110;0;0
2025-12-17 10:23:20;Point A_2 - Inser1 vers L  (Corrigé);50.43177;2.931005;112;112;0;0
2025-12-17 10:23:20;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;110;110;0;0
2025-12-17 10:23:21;Point C_1 _ Inser 2 vers D;50.430505;2.9621;109;109;0;0
2025-12-17 10:23:21;Point D_1 _ Sortie1 _ vers D;50.428886;2.979063;98;98;0;0
2025-12-17 10:23:21;Point E_1 _ Insertion- vers L;50.423737;3.022513;108;108;0;0
2025-12-17 10:23:21;Point F_1 _ Radar _ Douai;50.424005;3.020059;105;105;0;0
2025-12-17 10:23:22;Point G_1 _ Sortie Final _  vers D;50.388299;3.128845;104;104;0;0
2025-12-17 10:28:22;Point A_1 - Vrai Point Inser1 vers D ;50.431664;2.931068;110;110;0;0
2025-12-17 10:28:22;Point A_2 - Inser1 vers L  (Corrigé);50.43177;2.931005;112;112;0;0
2025-12-17 10:28:23;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;110;110;0;0
2025-12-17 10:28:23;Point C_1 _ Inser 2 vers D;50.430505;2.9621;109;109;0;0
2025-12-17 10:28:23;Point D_1 _ Sortie1 _ vers D;50.428886;2.979063;98;98;0;0
2025-12-17 10:28:23;Point E_1 _ Insertion- vers L;50.423737;3.022513;108;108;0;0
2025-12-17 10:28:24;Point F_1 _ Radar _ Douai;50.424005;3.020059;105;105;0;0
2025-12-17 10:28:24;Point G_1 _ Sortie Final _  vers D;50.388299;3.128845;104;104;0;0
2025-12-17 10:33:24;Point A_1 - Vrai Point Inser1 vers D ;50.431664;2.931068;110;110;0;0
2025-12-17 10:33:25;Point A_2 - Inser1 vers L  (Corrigé);50.43177;2.931005;112;112;0;0
2025-12-17 10:33:25;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;110;110;0;0
2025-12-17 10:33:25;Point C_1 _ Inser 2 vers D;50.430505;2.9621;109;109;0;0
2025-12-17 10:33:25;Point D_1 _ Sortie1 _ vers D;50.428886;2.979063;98;98;0;0
2025-12-17 10:33:26;Point E_1 _ Insertion- vers L;50.423737;3.022513;108;108;0;0
2025-12-17 10:33:26;Point F_1 _ Radar _ Douai;50.424005;3.020059;105;105;0;0
2025-12-17 10:33:26;Point G_1 _ Sortie Final _  vers D;50.388299;3.128845;104;104;0;0
2025-12-17 10:38:27;Point A_1 - Vrai Point Inser1 vers D ;50.431664;2.931068;110;110;0;0
2025-12-17 10:38:27;Point A_2 - Inser1 vers L  (Corrigé);50.43177;2.931005;112;112;0;0
2025-12-17 10:38:27;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;110;110;0;0
2025-12-17 10:38:27;Point C_1 _ Inser 2 vers D;50.430505;2.9621;109;109;0;0
2025-12-17 10:38:28;Point D_1 _ Sortie1 _ vers D;50.428886;2.979063;98;98;0;0
2025-12-17 10:38:28;Point E_1 _ Insertion- vers L;50.423737;3.022513;108;108;0;0
2025-12-17 10:38:28;Point F_1 _ Radar _ Douai;50.424005;3.020059;105;105;0;0
2025-12-17 10:38:29;Point G_1 _ Sortie Final _  vers D;50.388299;3.128845;104;104;0;0
2025-12-17 10:43:29;Point A_1 - Vrai Point Inser1 vers D ;50.431664;2.931068;110;110;0;0
2025-12-17 10:43:29;Point A_2 - Inser1 vers L  (Corrigé);50.43177;2.931005;112;112;0;0
2025-12-17 10:43:29;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;110;110;0;0
2025-12-17 10:43:30;Point C_1 _ Inser 2 vers D;50.430505;2.9621;109;109;0;0
2025-12-17 10:43:30;Point D_1 _ Sortie1 _ vers D;50.428886;2.979063;98;98;0;0
2025-12-17 10:43:30;Point E_1 _ Insertion- vers L;50.423737;3.022513;108;108;0;0
2025-12-17 10:43:31;Point F_1 _ Radar _ Douai;50.424005;3.020059;105;105;0;0
2025-12-17 10:43:31;Point G_1 _ Sortie Final _  vers D;50.388299;3.128845;104;104;0;0
2025-12-17 10:48:31;Point A_1 - Vrai Point Inser1 vers D ;50.431664;2.931068;110;110;0;0
2025-12-17 10:48:31;Point A_2 - Inser1 vers L  (Corrigé);50.43177;2.931005;112;112;0;0
2025-12-17 10:48:32;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;110;110;0;0
2025-12-17 10:48:32;Point C_1 _ Inser 2 vers D;50.430505;2.9621;109;109;0;0
2025-12-17 10:48:32;Point D_1 _ Sortie1 _ vers D;50.428886;2.979063;98;98;0;0
2025-12-17 10:48:33;Point E_1 _ Insertion- vers L;50.423737;3.022513;108;108;0;0
2025-12-17 10:48:33;Point F_1 _ Radar _ Douai;50.424005;3.020059;105;105;0;0
2025-12-17 10:48:33;Point G_1 _ Sortie Final _  vers D;50.388299;3.128845;104;104;0;0
2025-12-17 10:53:34;Point A_1 - Vrai Point Inser1 vers D ;50.431664;2.931068;110;110;0;0
2025-12-17 10:53:34;Point A_2 - Inser1 vers L  (Corrigé);50.43177;2.931005;112;112;0;0
2025-12-17 10:53:34;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;110;110;0;0
2025-12-17 10:53:34;Point C_1 _ Inser 2 vers D;50.430505;2.9621;109;109;0;0
2025-12-17 10:53:35;Point D_1 _ Sortie1 _ vers D;50.428886;2.979063;98;98;0;0
2025-12-17 10:53:35;Point E_1 _ Insertion- vers L;50.423737;3.022513;108;108;0;0
2025-12-17 10:53:35;Point F_1 _ Radar _ Douai;50.424005;3.020059;105;105;0;0
2025-12-17 10:53:36;Point G_1 _ Sortie Final _  vers D;50.388299;3.128845;104;104;0;0
2025-12-17 10:58:36;Point A_1 - Vrai Point Inser1 vers D ;50.431664;2.931068;110;110;0;0
2025-12-17 10:58:36;Point A_2 - Inser1 vers L  (Corrigé);50.43177;2.931005;112;112;0;0
2025-12-17 10:58:36;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;110;110;0;0
2025-12-17 10:58:37;Point C_1 _ Inser 2 vers D;50.430505;2.9621;109;109;0;0
2025-12-17 10:58:37;Point D_1 _ Sortie1 _ vers D;50.428886;2.979063;98;98;0;0
2025-12-17 10:58:37;Point E_1 _ Insertion- vers L;50.423737;3.022513;108;108;0;0
2025-12-17 10:58:38;Point F_1 _ Radar _ Douai;50.424005;3.020059;105;105;0;0
2025-12-17 10:58:38;Point G_1 _ Sortie Final _  vers D;50.388299;3.128845;104;104;0;0
2025-12-17 11:03:38;Point A_1 - Vrai Point Inser1 vers D ;50.431664;2.931068;110;110;0;0
2025-12-17 11:03:39;Point A_2 - Inser1 vers L  (Corrigé);50.43177;2.931005;112;112;0;0
2025-12-17 11:03:39;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;110;110;0;0
2025-12-17 11:03:39;Point C_1 _ Inser 2 vers D;50.430505;2.9621;109;109;0;0
2025-12-17 11:03:39;Point D_1 _ Sortie1 _ vers D;50.428886;2.979063;98;98;0;0
2025-12-17 11:03:40;Point E_1 _ Insertion- vers L;50.423737;3.022513;108;108;0;0
2025-12-17 11:03:40;Point F_1 _ Radar _ Douai;50.424005;3.020059;105;105;0;0
2025-12-17 11:03:40;Point G_1 _ Sortie Final _  vers D;50.388299;3.128845;104;104;0;0
2025-12-17 11:08:41;Point A_1 - Vrai Point Inser1 vers D ;50.431664;2.931068;110;110;0;0
2025-12-17 11:08:41;Point A_2 - Inser1 vers L  (Corrigé);50.43177;2.931005;112;112;0;0
2025-12-17 11:08:41;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;110;110;0;0
2025-12-17 11:08:41;Point C_1 _ Inser 2 vers D;50.430505;2.9621;109;109;0;0
2025-12-17 11:08:42;Point D_1 _ Sortie1 _ vers D;50.428886;2.979063;98;98;0;0
2025-12-17 11:08:42;Point E_1 _ Insertion- vers L;50.423737;3.022513;108;108;0;0
2025-12-17 11:08:42;Point F_1 _ Radar _ Douai;50.424005;3.020059;105;105;0;0
2025-12-17 11:08:42;Point G_1 _ Sortie Final _  vers D;50.388299;3.128845;104;104;0;0
2025-12-17 11:13:43;Point A_1 - Vrai Point Inser1 vers D ;50.431664;2.931068;110;110;0;0
2025-12-17 11:13:43;Point A_2 - Inser1 vers L  (Corrigé);50.43177;2.931005;112;112;0;0
2025-12-17 11:13:43;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;110;110;0;0
